,Age,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
6839,23,7,180.34,165,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,58.0,50.0,50.0,50.0,58.0,46.0,41.0,41.0,41.0,46.0,44.0,40.0,40.0,40.0,44.0,47.0,60.0,59.0,50.0,50.0,65.0,50.0,36.0,47.0,60.0,83.0,81.0,62.0,46.0,59.0,68.0,74.0,65.0,60.0,55.0,45.0,20.0,55.0,49.0,52.0,45.0,25.0,30.0,30.0,12.0,7.0,9.0,9.0,15.0,6
6840,24,17,190.5,176,64.0,64.0,64.0,60.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,58.0,54.0,54.0,54.0,58.0,45.0,44.0,44.0,44.0,45.0,43.0,42.0,42.0,42.0,43.0,39.0,67.0,63.0,59.0,58.0,65.0,54.0,48.0,38.0,62.0,67.0,65.0,63.0,60.0,55.0,65.0,62.0,58.0,75.0,63.0,47.0,32.0,65.0,53.0,60.0,57.0,23.0,27.0,23.0,8.0,14.0,10.0,14.0,8.0,7
6841,29,2,175.26,152,55.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,56.0,58.0,58.0,58.0,56.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,45.0,48.0,55.0,62.0,53.0,58.0,49.0,48.0,52.0,58.0,61.0,60.0,71.0,64.0,76.0,52.0,65.0,68.0,62.0,56.0,59.0,60.0,54.0,55.0,44.0,58.0,59.0,66.0,60.0,9.0,10.0,13.0,14.0,15.0,7
6842,22,22,177.8,174,64.0,64.0,64.0,67.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0,65.0,55.0,55.0,55.0,65.0,49.0,42.0,42.0,42.0,49.0,45.0,37.0,37.0,37.0,45.0,66.0,65.0,39.0,60.0,61.0,69.0,65.0,34.0,37.0,66.0,82.0,85.0,83.0,59.0,76.0,70.0,57.0,66.0,71.0,67.0,59.0,21.0,66.0,63.0,57.0,60.0,20.0,17.0,19.0,13.0,16.0,11.0,6.0,10.0,7
6843,20,21,172.72,141,48.0,48.0,48.0,55.0,52.0,52.0,52.0,55.0,54.0,54.0,54.0,56.0,52.0,52.0,52.0,56.0,58.0,55.0,55.0,55.0,58.0,58.0,56.0,56.0,56.0,58.0,57.0,30.0,49.0,55.0,23.0,52.0,26.0,34.0,38.0,55.0,76.0,72.0,70.0,61.0,69.0,32.0,65.0,60.0,58.0,29.0,58.0,56.0,59.0,59.0,29.0,47.0,52.0,61.0,57.0,12.0,11.0,5.0,6.0,15.0,7
6844,29,23,172.72,161,59.0,59.0,59.0,63.0,60.0,60.0,60.0,63.0,61.0,61.0,61.0,64.0,63.0,63.0,63.0,64.0,71.0,69.0,69.0,69.0,71.0,71.0,69.0,69.0,69.0,71.0,68.0,40.0,58.0,65.0,40.0,66.0,65.0,45.0,66.0,69.0,84.0,72.0,79.0,77.0,75.0,64.0,82.0,75.0,64.0,51.0,77.0,71.0,48.0,46.0,55.0,69.0,68.0,73.0,71.0,11.0,14.0,11.0,14.0,15.0,8
6845,18,3,175.26,143,44.0,44.0,44.0,49.0,46.0,46.0,46.0,49.0,45.0,45.0,45.0,49.0,44.0,44.0,44.0,49.0,53.0,49.0,49.0,49.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,30.0,51.0,38.0,36.0,66.0,37.0,39.0,33.0,47.0,60.0,52.0,56.0,56.0,60.0,29.0,54.0,47.0,47.0,31.0,62.0,56.0,48.0,38.0,45.0,43.0,56.0,62.0,59.0,9.0,12.0,14.0,8.0,14.0,6
6846,27,12,180.34,168,64.0,64.0,64.0,66.0,65.0,65.0,65.0,66.0,66.0,66.0,66.0,67.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,64.0,64.0,64.0,67.0,66.0,61.0,49.0,67.0,69.0,63.0,64.0,70.0,66.0,65.0,76.0,78.0,77.0,72.0,70.0,69.0,72.0,82.0,73.0,65.0,81.0,55.0,62.0,66.0,53.0,65.0,56.0,69.0,70.0,14.0,16.0,12.0,16.0,9.0,7
6847,20,0,193.04,192,63.0,63.0,63.0,54.0,58.0,58.0,58.0,54.0,53.0,53.0,53.0,52.0,48.0,48.0,48.0,52.0,43.0,44.0,44.0,44.0,43.0,43.0,48.0,48.0,48.0,43.0,32.0,63.0,71.0,54.0,63.0,52.0,39.0,28.0,28.0,61.0,51.0,62.0,48.0,57.0,31.0,72.0,64.0,55.0,84.0,58.0,61.0,23.0,66.0,40.0,44.0,49.0,35.0,38.0,28.0,8.0,8.0,9.0,13.0,6.0,7
6848,20,17,170.18,143,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,50.0,50.0,50.0,59.0,43.0,37.0,37.0,37.0,43.0,41.0,33.0,33.0,33.0,41.0,39.0,65.0,62.0,55.0,53.0,61.0,41.0,41.0,35.0,64.0,78.0,81.0,89.0,61.0,84.0,61.0,87.0,66.0,37.0,55.0,31.0,15.0,62.0,45.0,61.0,47.0,19.0,17.0,17.0,10.0,8.0,14.0,8.0,8.0,7
6849,20,3,180.34,168,49.0,49.0,49.0,52.0,50.0,50.0,50.0,52.0,49.0,49.0,49.0,53.0,50.0,50.0,50.0,53.0,57.0,55.0,55.0,55.0,57.0,58.0,59.0,59.0,59.0,58.0,61.0,27.0,53.0,45.0,31.0,59.0,44.0,34.0,48.0,55.0,65.0,64.0,58.0,59.0,65.0,49.0,71.0,59.0,64.0,35.0,66.0,59.0,54.0,41.0,31.0,38.0,60.0,62.0,55.0,10.0,8.0,8.0,9.0,12.0,6
6850,18,19,175.26,163,54.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,55.0,52.0,52.0,52.0,55.0,43.0,42.0,42.0,42.0,43.0,42.0,39.0,39.0,39.0,42.0,40.0,48.0,46.0,58.0,45.0,60.0,51.0,46.0,57.0,58.0,76.0,67.0,79.0,60.0,74.0,51.0,74.0,33.0,56.0,55.0,35.0,24.0,52.0,56.0,51.0,54.0,15.0,35.0,34.0,11.0,13.0,11.0,8.0,12.0,6
6851,29,23,182.88,168,47.0,47.0,47.0,54.0,50.0,50.0,50.0,54.0,52.0,52.0,52.0,58.0,57.0,57.0,57.0,58.0,63.0,63.0,63.0,63.0,63.0,62.0,60.0,60.0,60.0,62.0,68.0,25.0,41.0,64.0,27.0,57.0,43.0,35.0,68.0,64.0,54.0,69.0,59.0,60.0,65.0,37.0,57.0,78.0,68.0,26.0,70.0,62.0,51.0,34.0,36.0,48.0,59.0,63.0,58.0,14.0,9.0,13.0,13.0,14.0,7
6852,25,10,182.88,183,44.0,44.0,44.0,39.0,40.0,40.0,40.0,39.0,40.0,40.0,40.0,42.0,47.0,47.0,47.0,42.0,56.0,60.0,60.0,60.0,56.0,59.0,68.0,68.0,68.0,59.0,32.0,18.0,72.0,50.0,27.0,35.0,24.0,35.0,46.0,42.0,51.0,57.0,48.0,64.0,51.0,57.0,76.0,68.0,82.0,36.0,74.0,72.0,24.0,37.0,38.0,65.0,67.0,70.0,61.0,13.0,7.0,9.0,13.0,7.0,7
6853,28,5,190.5,183,53.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,56.0,56.0,56.0,58.0,62.0,62.0,62.0,58.0,69.0,71.0,71.0,71.0,69.0,71.0,74.0,74.0,74.0,71.0,52.0,34.0,73.0,70.0,48.0,55.0,42.0,42.0,72.0,58.0,71.0,69.0,65.0,71.0,52.0,47.0,63.0,71.0,81.0,32.0,63.0,78.0,35.0,54.0,47.0,75.0,78.0,78.0,77.0,9.0,12.0,12.0,14.0,13.0,8
6854,21,8,187.96,163,58.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,64.0,64.0,64.0,63.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,66.0,57.0,47.0,58.0,70.0,47.0,63.0,49.0,51.0,66.0,68.0,70.0,73.0,64.0,67.0,62.0,60.0,62.0,74.0,63.0,53.0,63.0,62.0,49.0,64.0,48.0,65.0,63.0,67.0,66.0,11.0,6.0,6.0,7.0,10.0,7
6855,24,10,180.34,170,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,59.0,58.0,58.0,58.0,59.0,60.0,60.0,60.0,60.0,60.0,61.0,62.0,62.0,62.0,61.0,53.0,58.0,61.0,58.0,35.0,52.0,55.0,64.0,54.0,61.0,72.0,68.0,71.0,69.0,71.0,69.0,70.0,69.0,66.0,51.0,73.0,52.0,55.0,55.0,36.0,59.0,63.0,62.0,60.0,15.0,15.0,10.0,7.0,7.0,7
6856,19,17,182.88,154,49.0,49.0,49.0,45.0,47.0,47.0,47.0,45.0,45.0,45.0,45.0,44.0,40.0,40.0,40.0,44.0,35.0,34.0,34.0,34.0,35.0,34.0,35.0,35.0,35.0,34.0,25.0,52.0,49.0,42.0,34.0,41.0,36.0,33.0,28.0,41.0,57.0,68.0,46.0,47.0,55.0,55.0,59.0,51.0,56.0,47.0,50.0,18.0,48.0,48.0,50.0,41.0,35.0,19.0,16.0,5.0,6.0,8.0,9.0,8.0,6
6857,24,5,187.96,187,46.0,46.0,46.0,41.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,42.0,45.0,45.0,45.0,42.0,56.0,59.0,59.0,59.0,56.0,59.0,68.0,68.0,68.0,59.0,24.0,36.0,69.0,44.0,21.0,38.0,22.0,20.0,43.0,49.0,54.0,63.0,56.0,64.0,58.0,44.0,81.0,60.0,82.0,24.0,63.0,68.0,24.0,30.0,37.0,66.0,71.0,73.0,68.0,15.0,14.0,5.0,13.0,7.0,8
6858,21,21,177.8,150,76.0,76.0,76.0,80.0,80.0,80.0,80.0,80.0,79.0,79.0,79.0,80.0,73.0,73.0,73.0,80.0,63.0,59.0,59.0,59.0,63.0,59.0,50.0,50.0,50.0,59.0,76.0,75.0,60.0,77.0,71.0,86.0,76.0,70.0,68.0,81.0,89.0,90.0,85.0,80.0,78.0,81.0,65.0,81.0,62.0,77.0,67.0,50.0,77.0,77.0,69.0,80.0,24.0,34.0,30.0,9.0,12.0,11.0,9.0,9.0,9
6859,28,22,175.26,159,61.0,61.0,61.0,69.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,60.0,61.0,61.0,61.0,60.0,59.0,55.0,55.0,55.0,59.0,65.0,63.0,40.0,76.0,52.0,71.0,56.0,57.0,71.0,66.0,69.0,76.0,74.0,68.0,82.0,54.0,65.0,33.0,36.0,66.0,49.0,62.0,69.0,70.0,53.0,57.0,56.0,65.0,43.0,12.0,11.0,11.0,12.0,12.0,7
6860,18,4,177.8,159,51.0,51.0,51.0,58.0,55.0,55.0,55.0,58.0,55.0,55.0,55.0,58.0,52.0,52.0,52.0,58.0,55.0,50.0,50.0,50.0,55.0,54.0,47.0,47.0,47.0,54.0,60.0,42.0,34.0,54.0,41.0,62.0,59.0,55.0,52.0,61.0,87.0,83.0,77.0,47.0,75.0,57.0,42.0,58.0,45.0,48.0,55.0,42.0,44.0,51.0,49.0,56.0,46.0,49.0,48.0,14.0,6.0,5.0,8.0,8.0,6
6861,24,19,177.8,168,73.0,73.0,73.0,79.0,78.0,78.0,78.0,79.0,80.0,80.0,80.0,79.0,78.0,78.0,78.0,79.0,71.0,70.0,70.0,70.0,71.0,68.0,60.0,60.0,60.0,68.0,81.0,65.0,53.0,83.0,77.0,85.0,92.0,90.0,80.0,86.0,73.0,69.0,78.0,78.0,77.0,86.0,46.0,76.0,54.0,88.0,57.0,61.0,75.0,80.0,71.0,78.0,62.0,56.0,56.0,9.0,14.0,11.0,6.0,10.0,9
6862,21,17,180.34,154,57.0,57.0,57.0,54.0,55.0,55.0,55.0,54.0,52.0,52.0,52.0,52.0,45.0,45.0,45.0,52.0,42.0,39.0,39.0,39.0,42.0,40.0,39.0,39.0,39.0,40.0,41.0,64.0,53.0,46.0,34.0,55.0,37.0,27.0,26.0,56.0,64.0,68.0,68.0,51.0,66.0,59.0,68.0,69.0,69.0,48.0,55.0,25.0,56.0,44.0,54.0,51.0,39.0,16.0,16.0,10.0,5.0,7.0,8.0,14.0,6
6863,23,14,182.88,159,50.0,50.0,50.0,50.0,51.0,51.0,51.0,50.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,52.0,61.0,65.0,65.0,65.0,61.0,63.0,69.0,69.0,69.0,63.0,34.0,31.0,58.0,65.0,30.0,49.0,37.0,38.0,58.0,67.0,68.0,56.0,52.0,70.0,68.0,50.0,72.0,41.0,70.0,28.0,65.0,70.0,34.0,42.0,32.0,58.0,73.0,76.0,72.0,15.0,9.0,16.0,7.0,12.0,8
6864,27,9,177.8,152,62.0,62.0,62.0,65.0,65.0,65.0,65.0,65.0,63.0,63.0,63.0,64.0,56.0,56.0,56.0,64.0,51.0,44.0,44.0,44.0,51.0,47.0,37.0,37.0,37.0,47.0,60.0,63.0,42.0,64.0,55.0,70.0,40.0,38.0,35.0,67.0,71.0,72.0,67.0,66.0,69.0,67.0,37.0,76.0,51.0,55.0,34.0,15.0,67.0,58.0,48.0,65.0,40.0,24.0,27.0,14.0,14.0,11.0,6.0,9.0,7
6865,19,10,182.88,174,35.0,35.0,35.0,33.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0,35.0,34.0,34.0,34.0,35.0,44.0,43.0,43.0,43.0,44.0,47.0,51.0,51.0,51.0,47.0,28.0,19.0,50.0,29.0,27.0,31.0,30.0,23.0,23.0,30.0,55.0,59.0,46.0,50.0,57.0,33.0,71.0,56.0,63.0,22.0,49.0,50.0,26.0,35.0,40.0,44.0,43.0,57.0,56.0,9.0,13.0,13.0,11.0,12.0,6
6866,28,21,182.88,161,55.0,55.0,55.0,57.0,56.0,56.0,56.0,57.0,56.0,56.0,56.0,57.0,49.0,49.0,49.0,57.0,43.0,39.0,39.0,39.0,43.0,40.0,35.0,35.0,35.0,40.0,54.0,55.0,52.0,53.0,45.0,57.0,45.0,39.0,41.0,57.0,71.0,73.0,68.0,52.0,73.0,51.0,72.0,63.0,52.0,53.0,56.0,17.0,57.0,56.0,62.0,55.0,23.0,17.0,17.0,14.0,15.0,7.0,15.0,7.0,6
6867,28,21,170.18,165,65.0,65.0,65.0,67.0,66.0,66.0,66.0,67.0,66.0,66.0,66.0,67.0,62.0,62.0,62.0,67.0,56.0,53.0,53.0,53.0,56.0,54.0,47.0,47.0,47.0,54.0,65.0,65.0,61.0,64.0,62.0,65.0,62.0,68.0,58.0,68.0,78.0,79.0,85.0,64.0,86.0,66.0,51.0,80.0,59.0,65.0,68.0,32.0,64.0,63.0,65.0,66.0,23.0,45.0,39.0,15.0,7.0,15.0,14.0,7.0,7
6868,33,17,182.88,165,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,64.0,64.0,64.0,70.0,55.0,53.0,53.0,53.0,55.0,51.0,47.0,47.0,47.0,51.0,67.0,70.0,66.0,69.0,62.0,73.0,67.0,51.0,62.0,71.0,73.0,77.0,80.0,65.0,66.0,70.0,66.0,73.0,74.0,63.0,63.0,43.0,72.0,69.0,65.0,64.0,37.0,17.0,21.0,11.0,16.0,16.0,9.0,11.0,8
6869,19,21,182.88,154,51.0,51.0,51.0,58.0,55.0,55.0,55.0,58.0,56.0,56.0,56.0,57.0,51.0,51.0,51.0,57.0,43.0,40.0,40.0,40.0,43.0,40.0,33.0,33.0,33.0,40.0,57.0,49.0,37.0,56.0,52.0,68.0,57.0,46.0,52.0,62.0,67.0,67.0,68.0,48.0,64.0,42.0,37.0,47.0,46.0,43.0,38.0,21.0,50.0,53.0,38.0,55.0,20.0,28.0,21.0,5.0,8.0,7.0,5.0,14.0,6
6870,26,7,177.8,170,67.0,67.0,67.0,69.0,68.0,68.0,68.0,69.0,68.0,68.0,68.0,68.0,62.0,62.0,62.0,68.0,54.0,52.0,52.0,52.0,54.0,50.0,46.0,46.0,46.0,50.0,63.0,69.0,51.0,63.0,50.0,73.0,52.0,32.0,65.0,70.0,81.0,80.0,80.0,66.0,67.0,70.0,58.0,68.0,73.0,69.0,62.0,36.0,69.0,59.0,59.0,68.0,44.0,24.0,20.0,12.0,11.0,10.0,11.0,10.0,8
6871,22,13,175.26,154,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,73.0,73.0,74.0,74.0,74.0,73.0,69.0,70.0,70.0,70.0,69.0,67.0,64.0,64.0,64.0,67.0,76.0,66.0,55.0,77.0,73.0,75.0,78.0,76.0,81.0,74.0,66.0,68.0,73.0,67.0,70.0,80.0,65.0,79.0,65.0,78.0,66.0,70.0,75.0,76.0,68.0,71.0,65.0,59.0,57.0,11.0,14.0,6.0,8.0,8.0,8
6872,25,17,185.42,163,65.0,65.0,65.0,59.0,61.0,61.0,61.0,59.0,58.0,58.0,58.0,57.0,51.0,51.0,51.0,57.0,44.0,43.0,43.0,43.0,44.0,42.0,44.0,44.0,44.0,42.0,39.0,67.0,70.0,54.0,56.0,62.0,50.0,49.0,30.0,66.0,58.0,64.0,76.0,61.0,78.0,69.0,85.0,69.0,79.0,52.0,69.0,31.0,69.0,46.0,58.0,50.0,25.0,20.0,17.0,16.0,12.0,15.0,10.0,12.0,7
6873,20,22,177.8,161,57.0,57.0,57.0,65.0,62.0,62.0,62.0,65.0,62.0,62.0,62.0,64.0,54.0,54.0,54.0,64.0,50.0,42.0,42.0,42.0,50.0,46.0,34.0,34.0,34.0,46.0,63.0,59.0,28.0,53.0,58.0,70.0,64.0,62.0,48.0,62.0,91.0,90.0,89.0,57.0,85.0,55.0,59.0,68.0,40.0,60.0,49.0,30.0,58.0,58.0,58.0,55.0,27.0,21.0,19.0,7.0,10.0,8.0,14.0,8.0,7
6874,28,10,180.34,181,52.0,52.0,52.0,54.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,64.0,62.0,62.0,62.0,64.0,65.0,65.0,65.0,65.0,65.0,68.0,33.0,62.0,56.0,34.0,49.0,28.0,38.0,52.0,58.0,68.0,69.0,66.0,66.0,67.0,62.0,57.0,70.0,69.0,58.0,70.0,67.0,34.0,53.0,41.0,54.0,65.0,66.0,66.0,6.0,9.0,11.0,13.0,8.0,7
6875,30,3,177.8,161,58.0,58.0,58.0,61.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,65.0,64.0,64.0,64.0,65.0,69.0,67.0,67.0,67.0,69.0,69.0,66.0,66.0,66.0,69.0,65.0,40.0,64.0,63.0,25.0,64.0,58.0,24.0,64.0,66.0,75.0,78.0,63.0,65.0,60.0,55.0,68.0,90.0,74.0,42.0,55.0,66.0,56.0,64.0,45.0,58.0,68.0,70.0,67.0,15.0,7.0,13.0,12.0,14.0,8
6876,31,12,180.34,154,52.0,52.0,52.0,55.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,58.0,59.0,59.0,59.0,58.0,67.0,67.0,67.0,67.0,67.0,68.0,70.0,70.0,70.0,68.0,68.0,28.0,68.0,62.0,32.0,57.0,34.0,42.0,60.0,63.0,58.0,68.0,62.0,61.0,58.0,45.0,85.0,73.0,73.0,30.0,75.0,70.0,54.0,51.0,47.0,56.0,75.0,72.0,72.0,14.0,9.0,14.0,12.0,15.0,7
6877,24,22,177.8,157,73.0,73.0,73.0,74.0,74.0,74.0,74.0,74.0,73.0,73.0,73.0,72.0,65.0,65.0,65.0,72.0,54.0,52.0,52.0,52.0,54.0,52.0,47.0,47.0,47.0,52.0,61.0,75.0,62.0,67.0,66.0,74.0,64.0,59.0,63.0,77.0,87.0,86.0,83.0,70.0,76.0,77.0,68.0,67.0,67.0,73.0,61.0,21.0,72.0,72.0,59.0,67.0,37.0,31.0,30.0,11.0,15.0,6.0,7.0,15.0,8
6878,29,10,187.96,183,52.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,54.0,56.0,56.0,56.0,54.0,62.0,63.0,63.0,63.0,62.0,63.0,66.0,66.0,66.0,63.0,58.0,28.0,68.0,65.0,30.0,40.0,33.0,40.0,60.0,61.0,60.0,66.0,52.0,60.0,54.0,68.0,80.0,71.0,72.0,32.0,75.0,64.0,49.0,45.0,27.0,65.0,63.0,65.0,65.0,6.0,11.0,9.0,10.0,9.0,7
6879,17,10,180.34,154,40.0,40.0,40.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,40.0,40.0,40.0,39.0,52.0,51.0,51.0,51.0,52.0,55.0,58.0,58.0,58.0,55.0,35.0,29.0,57.0,43.0,30.0,32.0,30.0,33.0,33.0,37.0,55.0,61.0,47.0,51.0,66.0,41.0,68.0,55.0,59.0,30.0,50.0,62.0,28.0,36.0,45.0,46.0,63.0,64.0,65.0,8.0,9.0,10.0,13.0,11.0,7
6880,25,5,185.42,181,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,56.0,57.0,57.0,57.0,56.0,61.0,62.0,62.0,62.0,61.0,61.0,63.0,63.0,63.0,61.0,55.0,49.0,68.0,62.0,50.0,57.0,50.0,46.0,55.0,58.0,52.0,51.0,57.0,62.0,55.0,57.0,64.0,83.0,75.0,42.0,68.0,64.0,42.0,50.0,53.0,64.0,60.0,61.0,60.0,7.0,10.0,13.0,15.0,13.0,7
6881,27,8,172.72,146,59.0,59.0,59.0,61.0,60.0,60.0,60.0,61.0,62.0,62.0,62.0,61.0,63.0,63.0,63.0,61.0,61.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,61.0,55.0,52.0,58.0,67.0,43.0,62.0,51.0,50.0,62.0,63.0,67.0,66.0,67.0,50.0,72.0,62.0,80.0,75.0,70.0,68.0,62.0,54.0,58.0,68.0,49.0,52.0,62.0,64.0,60.0,14.0,13.0,12.0,11.0,14.0,7
6882,22,17,177.8,170,63.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,55.0,55.0,55.0,61.0,52.0,50.0,50.0,50.0,52.0,51.0,48.0,48.0,48.0,51.0,48.0,61.0,56.0,65.0,54.0,65.0,56.0,41.0,47.0,60.0,80.0,78.0,80.0,59.0,65.0,74.0,71.0,66.0,62.0,59.0,64.0,35.0,60.0,49.0,59.0,55.0,39.0,38.0,36.0,10.0,14.0,7.0,6.0,12.0,7
6883,28,14,185.42,172,56.0,56.0,56.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,60.0,61.0,61.0,61.0,60.0,66.0,68.0,68.0,68.0,66.0,67.0,71.0,71.0,71.0,67.0,53.0,34.0,74.0,65.0,40.0,63.0,44.0,45.0,65.0,67.0,65.0,65.0,69.0,65.0,66.0,57.0,85.0,72.0,76.0,41.0,83.0,70.0,50.0,50.0,56.0,66.0,69.0,71.0,70.0,11.0,15.0,6.0,12.0,11.0,8
6884,21,10,187.96,165,42.0,42.0,42.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,41.0,52.0,52.0,52.0,52.0,52.0,55.0,60.0,60.0,60.0,55.0,30.0,24.0,61.0,43.0,22.0,35.0,31.0,26.0,38.0,35.0,68.0,68.0,67.0,56.0,54.0,54.0,68.0,56.0,70.0,25.0,67.0,61.0,28.0,35.0,33.0,53.0,59.0,63.0,62.0,15.0,8.0,11.0,6.0,7.0,7
6885,25,19,175.26,161,65.0,65.0,65.0,64.0,66.0,66.0,66.0,64.0,63.0,63.0,63.0,62.0,54.0,54.0,54.0,62.0,44.0,40.0,40.0,40.0,44.0,41.0,35.0,35.0,35.0,41.0,48.0,71.0,61.0,60.0,58.0,64.0,37.0,33.0,31.0,74.0,70.0,68.0,71.0,59.0,78.0,68.0,63.0,67.0,48.0,65.0,36.0,17.0,67.0,59.0,59.0,56.0,30.0,11.0,12.0,11.0,9.0,9.0,15.0,6.0,7
6886,23,5,180.34,185,39.0,39.0,39.0,37.0,38.0,38.0,38.0,37.0,39.0,39.0,39.0,39.0,44.0,44.0,44.0,39.0,52.0,56.0,56.0,56.0,52.0,54.0,62.0,62.0,62.0,54.0,25.0,17.0,59.0,54.0,22.0,41.0,25.0,28.0,43.0,52.0,40.0,47.0,37.0,56.0,54.0,39.0,72.0,44.0,72.0,20.0,55.0,67.0,20.0,28.0,40.0,54.0,68.0,64.0,62.0,11.0,6.0,12.0,13.0,13.0,7
6887,25,21,177.8,152,68.0,68.0,68.0,72.0,70.0,70.0,70.0,72.0,70.0,70.0,70.0,71.0,63.0,63.0,63.0,71.0,55.0,50.0,50.0,50.0,55.0,51.0,41.0,41.0,41.0,51.0,69.0,72.0,41.0,67.0,68.0,73.0,72.0,72.0,67.0,70.0,84.0,90.0,85.0,65.0,87.0,75.0,54.0,65.0,59.0,68.0,40.0,29.0,71.0,64.0,68.0,74.0,27.0,33.0,31.0,8.0,13.0,6.0,15.0,14.0,8
6888,34,3,185.42,163,57.0,57.0,57.0,58.0,57.0,57.0,57.0,58.0,57.0,57.0,57.0,59.0,60.0,60.0,60.0,59.0,66.0,66.0,66.0,66.0,66.0,67.0,68.0,68.0,68.0,67.0,60.0,41.0,70.0,64.0,47.0,61.0,65.0,55.0,58.0,65.0,66.0,59.0,63.0,71.0,60.0,57.0,70.0,65.0,71.0,52.0,66.0,75.0,49.0,47.0,48.0,80.0,64.0,68.0,73.0,18.0,15.0,16.0,14.0,15.0,7
6889,25,17,180.34,161,61.0,61.0,61.0,58.0,60.0,60.0,60.0,58.0,57.0,57.0,57.0,56.0,48.0,48.0,48.0,56.0,42.0,39.0,39.0,39.0,42.0,41.0,38.0,38.0,38.0,41.0,31.0,63.0,52.0,48.0,45.0,62.0,44.0,27.0,28.0,61.0,79.0,75.0,66.0,61.0,70.0,63.0,68.0,58.0,63.0,53.0,36.0,23.0,62.0,50.0,57.0,53.0,32.0,20.0,19.0,11.0,10.0,7.0,9.0,10.0,7
6890,25,19,185.42,152,58.0,58.0,58.0,62.0,60.0,60.0,60.0,62.0,61.0,61.0,61.0,62.0,54.0,54.0,54.0,62.0,46.0,42.0,42.0,42.0,46.0,42.0,34.0,34.0,34.0,42.0,57.0,56.0,38.0,59.0,36.0,64.0,49.0,35.0,52.0,61.0,82.0,82.0,80.0,55.0,76.0,64.0,54.0,73.0,66.0,63.0,43.0,16.0,52.0,60.0,48.0,61.0,30.0,13.0,11.0,15.0,14.0,15.0,7.0,14.0,7
6891,28,17,177.8,165,61.0,61.0,61.0,56.0,58.0,58.0,58.0,56.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,55.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,34.0,66.0,62.0,43.0,54.0,58.0,52.0,54.0,36.0,57.0,64.0,74.0,62.0,66.0,64.0,56.0,72.0,76.0,73.0,58.0,54.0,66.0,58.0,54.0,43.0,55.0,52.0,36.0,32.0,6.0,11.0,16.0,9.0,11.0,7
